gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3070581454	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/14048813/original.jpg	https://www.inaturalist.org/photos/14048813					2018-03-10T23:25:13Z	Rob Irwin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Rob Irwin
3070556587	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117771671/original.jpeg	https://www.inaturalist.org/photos/117771671					2021-03-28T02:22:17Z	Spencer Hardy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Spencer Hardy
3070543851	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/72544974/original.jpg	https://www.inaturalist.org/photos/72544974					2020-05-12T22:32:01Z	Eli T.		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Eli T.
3070543851	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/72544945/original.jpg	https://www.inaturalist.org/photos/72544945					2020-05-12T22:32:01Z	Eli T.		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Eli T.
3070543851	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/72545054/original.jpg	https://www.inaturalist.org/photos/72545054					2020-05-12T22:32:01Z	Eli T.		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Eli T.
3070543851	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/72544927/original.jpg	https://www.inaturalist.org/photos/72544927					2020-05-12T22:32:01Z	Eli T.		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Eli T.
3070543851	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/72545083/original.jpg	https://www.inaturalist.org/photos/72545083					2020-05-12T22:32:01Z	Eli T.		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Eli T.
3070542426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109513902/original.jpg	https://www.inaturalist.org/photos/109513902					2021-01-07T14:03:13Z	Davis McGowen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Davis McGowen
3070542426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109513894/original.jpg	https://www.inaturalist.org/photos/109513894					2021-01-07T14:03:13Z	Davis McGowen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Davis McGowen
3070542426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109513914/original.jpg	https://www.inaturalist.org/photos/109513914					2021-01-07T14:03:13Z	Davis McGowen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Davis McGowen
3070542426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109513909/original.jpg	https://www.inaturalist.org/photos/109513909					2021-01-07T14:03:13Z	Davis McGowen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Davis McGowen
3070531922	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/76616647/original.jpeg	https://www.inaturalist.org/photos/76616647					2020-05-31T07:40:19Z	Garth Harwood		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Garth Harwood
3070531922	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/76616690/original.jpeg	https://www.inaturalist.org/photos/76616690					2020-05-31T07:40:23Z	Garth Harwood		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Garth Harwood
3070531922	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/76616855/original.jpeg	https://www.inaturalist.org/photos/76616855					2020-05-31T07:39:59Z	Garth Harwood		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Garth Harwood
3070522523	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117549053/original.jpeg	https://www.inaturalist.org/photos/117549053					2021-03-26T21:00:00Z	Zac Peterson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zac Peterson
3070522523	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117549045/original.jpeg	https://www.inaturalist.org/photos/117549045					2021-03-26T21:00:00Z	Zac Peterson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zac Peterson
3070484964	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/77317107/original.jpg	https://www.inaturalist.org/photos/77317107					2020-06-06T23:31:52Z	Eric Simons		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric Simons
3070475636	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/40169117/original.jpg	https://www.inaturalist.org/photos/40169117					2019-05-27T19:52:17Z	Navin Sasikumar		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Navin Sasikumar
3070465014	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/77267322/original.jpg	https://www.inaturalist.org/photos/77267322					2020-06-06T13:48:41Z	Danielle Brosend		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Danielle Brosend
3070462189	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/118050303/original.jpg	https://www.inaturalist.org/photos/118050303					2021-03-29T18:34:53Z	John Boback		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Boback
3070453689	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116996722/original.jpg	https://www.inaturalist.org/photos/116996722					2021-03-22T01:58:25Z	lorenzobioman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lorenzobioman
3070452061	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117896287/original.jpeg	https://www.inaturalist.org/photos/117896287					2021-03-28T19:49:12Z	Mike		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mike
3070452061	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117896255/original.jpeg	https://www.inaturalist.org/photos/117896255					2021-03-28T19:49:16Z	Mike		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mike
3070434324	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/118165713/original.jpg	https://www.inaturalist.org/photos/118165713					2021-03-30T18:26:56Z	atomiclizard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atomiclizard
3070427884	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/118371072/original.jpg	https://www.inaturalist.org/photos/118371072					2021-04-01T02:58:13Z	Adam Kohl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Adam Kohl
3070427538	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114423927/original.jpeg	https://www.inaturalist.org/photos/114423927					2021-03-01T07:23:05Z	Jeff Wilson		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Jeff Wilson
3070424538	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116898644/original.jpeg	https://www.inaturalist.org/photos/116898644					2021-03-20T17:48:24Z	Diane Appel		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Diane Appel
3070416784	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117692628/original.jpeg	https://www.inaturalist.org/photos/117692628					2021-03-28T00:56:35Z	darxus		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	darxus
3070416784	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117692636/original.jpeg	https://www.inaturalist.org/photos/117692636					2021-03-28T00:55:39Z	darxus		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	darxus
3070416784	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117692662/original.jpeg	https://www.inaturalist.org/photos/117692662					2021-03-28T00:57:21Z	darxus		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	darxus
3070416784	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117692610/original.jpeg	https://www.inaturalist.org/photos/117692610					2021-03-28T00:57:21Z	darxus		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	darxus
3070410301	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/106968374/original.jpg	https://www.inaturalist.org/photos/106968374					2020-12-06T19:50:40Z	Daniel Levitis		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Daniel Levitis
3070410301	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/106968380/original.jpg	https://www.inaturalist.org/photos/106968380					2020-12-06T19:50:30Z	Daniel Levitis		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Daniel Levitis
3070406646	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/118331987/original.jpeg	https://www.inaturalist.org/photos/118331987					2021-03-31T23:00:58Z	amphere		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	amphere
3070394767	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/118323688/original.jpg	https://www.inaturalist.org/photos/118323688					2021-03-16T15:14:06Z	Patrick Crooks		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Patrick Crooks
3070386458	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117487345/original.jpg	https://www.inaturalist.org/photos/117487345					2021-03-26T18:48:27Z	Roy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Roy
3070381677	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117425396/original.jpg	https://www.inaturalist.org/photos/117425396					2021-03-26T01:45:13Z	Stephen John Davies		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stephen John Davies
3070381677	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117425381/original.jpg	https://www.inaturalist.org/photos/117425381					2021-03-26T01:43:17Z	Stephen John Davies		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stephen John Davies
3070374133	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117883407/original.jpeg	https://www.inaturalist.org/photos/117883407					2021-03-27T18:06:36Z	Krissa Klein		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Krissa Klein
3070374082	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117851521/original.jpeg	https://www.inaturalist.org/photos/117851521					2021-03-28T20:24:42Z	Brad Walker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Brad Walker
3070359770	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117739472/original.jpeg	https://www.inaturalist.org/photos/117739472					2021-03-27T18:52:49Z	Mike		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mike
3070348172	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/100967296/original.jpeg	https://www.inaturalist.org/photos/100967296					2020-10-19T00:03:29Z	bixbytj		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bixbytj
3070325775	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/63367916/original.jpeg	https://www.inaturalist.org/photos/63367916					2020-03-10T00:50:53Z	Peter Nathaniel Boyer		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Peter Nathaniel Boyer
3070320897	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/61677867/original.jpeg	https://www.inaturalist.org/photos/61677867					2020-02-18T02:27:41Z	John Abrams		iNaturalist	http://creativecommons.org/licenses/by/4.0/	John Abrams
3070320897	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/61677885/original.jpeg	https://www.inaturalist.org/photos/61677885					2020-02-18T02:27:46Z	John Abrams		iNaturalist	http://creativecommons.org/licenses/by/4.0/	John Abrams
3070320897	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/61677902/original.jpeg	https://www.inaturalist.org/photos/61677902					2020-02-18T02:27:54Z	John Abrams		iNaturalist	http://creativecommons.org/licenses/by/4.0/	John Abrams
3070300036	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/78998084/original.jpeg	https://www.inaturalist.org/photos/78998084					2020-06-15T17:52:07Z	dallenstein		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dallenstein
3070294006	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/70393097/original.jpeg	https://www.inaturalist.org/photos/70393097					2020-04-30T17:58:25Z	dallenstein		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dallenstein
3070285680	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/40372331/original.jpeg	https://www.inaturalist.org/photos/40372331					2019-05-29T22:17:03Z	Heather Mazzaccaro		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Heather Mazzaccaro
3070285680	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/40372352/original.jpeg	https://www.inaturalist.org/photos/40372352					2019-05-29T22:18:05Z	Heather Mazzaccaro		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Heather Mazzaccaro
3070285680	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/40372344/original.jpeg	https://www.inaturalist.org/photos/40372344					2019-05-29T22:17:17Z	Heather Mazzaccaro		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Heather Mazzaccaro
3070280632	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/35923329/original.jpg	https://www.inaturalist.org/photos/35923329					2019-04-26T17:56:31Z	Mike		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mike
3070275676	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/39886164/original.jpeg	https://www.inaturalist.org/photos/39886164					2019-05-25T16:26:49Z	Heather Mazzaccaro		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Heather Mazzaccaro
3070275676	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/39886158/original.jpeg	https://www.inaturalist.org/photos/39886158					2019-05-25T16:26:51Z	Heather Mazzaccaro		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Heather Mazzaccaro
3070272811	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/59723909/original.jpg	https://www.inaturalist.org/photos/59723909					2020-01-15T17:53:29Z	Nathan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nathan
3070265251	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/104417258/original.jpg	https://www.inaturalist.org/photos/104417258					2020-11-13T17:15:14Z	Nick Sharp		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nick Sharp
3070262880	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/76621663/original.jpeg	https://www.inaturalist.org/photos/76621663					2020-05-31T08:37:58Z	Garth Harwood		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Garth Harwood
3070262880	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/76621566/original.jpeg	https://www.inaturalist.org/photos/76621566					2020-05-31T08:37:54Z	Garth Harwood		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Garth Harwood
3068129342	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117153739/original.jpg	https://www.inaturalist.org/photos/117153739					2021-03-24T02:43:50Z	Sally Linsley-Gebben		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sally Linsley-Gebben
3068125703	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116542216/original.jpeg	https://www.inaturalist.org/photos/116542216					2021-03-19T20:11:01Z	Sardonic Heron		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sardonic Heron
3068119338	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/104166336/original.jpeg	https://www.inaturalist.org/photos/104166336					2020-11-13T00:12:48Z	Edward Hellerman		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Edward Hellerman
3068119338	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/104166352/original.jpeg	https://www.inaturalist.org/photos/104166352					2020-11-13T00:12:27Z	Edward Hellerman		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Edward Hellerman
3068119338	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/104166346/original.jpeg	https://www.inaturalist.org/photos/104166346					2020-11-13T00:14:18Z	Edward Hellerman		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Edward Hellerman
3068119338	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/104166367/original.jpeg	https://www.inaturalist.org/photos/104166367					2020-11-13T00:12:37Z	Edward Hellerman		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Edward Hellerman
3068119338	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/104166357/original.jpeg	https://www.inaturalist.org/photos/104166357					2020-11-13T00:12:22Z	Edward Hellerman		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Edward Hellerman
3068113442	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116482154/original.jpeg	https://www.inaturalist.org/photos/116482154					2021-03-19T04:58:04Z	Eric Schmidt		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Eric Schmidt
3068113442	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116482157/original.jpeg	https://www.inaturalist.org/photos/116482157					2021-03-19T04:57:38Z	Eric Schmidt		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Eric Schmidt
3068112711	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116677119/original.jpeg	https://www.inaturalist.org/photos/116677119					2021-03-20T22:51:30Z	Edward Hellerman		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Edward Hellerman
3068112711	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116677059/original.jpeg	https://www.inaturalist.org/photos/116677059					2021-03-20T22:52:08Z	Edward Hellerman		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Edward Hellerman
3068112711	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116707016/original.jpeg	https://www.inaturalist.org/photos/116707016					2021-03-20T19:51:30Z	Edward Hellerman		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Edward Hellerman
3068112711	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116677076/original.jpeg	https://www.inaturalist.org/photos/116677076					2021-03-20T22:51:41Z	Edward Hellerman		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Edward Hellerman
3068112711	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116677098/original.jpeg	https://www.inaturalist.org/photos/116677098					2021-03-20T22:51:33Z	Edward Hellerman		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Edward Hellerman
3068112711	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116707176/original.jpeg	https://www.inaturalist.org/photos/116707176					2021-03-20T19:51:30Z	Edward Hellerman		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Edward Hellerman
3068112711	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116677159/original.jpeg	https://www.inaturalist.org/photos/116677159					2021-03-20T22:50:41Z	Edward Hellerman		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Edward Hellerman
3068105070	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116837914/original.jpeg	https://www.inaturalist.org/photos/116837914					2021-03-21T20:48:51Z	Randy Bodkins		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Randy Bodkins
3068102712	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117396707/original.jpg	https://www.inaturalist.org/photos/117396707					2021-03-25T21:48:04Z	Matthew Friant		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matthew Friant
3068099326	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116904472/original.jpeg	https://www.inaturalist.org/photos/116904472					2021-03-21T19:55:05Z	Sam O'Connell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sam O'Connell
3068097643	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117288755/original.jpeg	https://www.inaturalist.org/photos/117288755					2021-03-24T21:01:30Z	David Greenberger		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	David Greenberger
3068081115	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116743842/original.jpeg	https://www.inaturalist.org/photos/116743842					2021-03-21T06:41:07Z	Eric Schmidt		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Eric Schmidt
3068081115	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116743856/original.jpeg	https://www.inaturalist.org/photos/116743856					2021-03-21T06:40:52Z	Eric Schmidt		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Eric Schmidt
3068059585	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117233635/original.jpeg	https://www.inaturalist.org/photos/117233635					2021-03-24T16:21:36Z	Eric B.		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric B.
3068059585	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117233608/original.jpeg	https://www.inaturalist.org/photos/117233608					2021-03-24T16:21:36Z	Eric B.		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric B.
3068013211	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116976667/original.jpg	https://www.inaturalist.org/photos/116976667					2021-03-22T17:18:17Z	Elizabeth Axley		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Elizabeth Axley
3068013211	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116976699/original.jpg	https://www.inaturalist.org/photos/116976699					2021-03-22T17:18:17Z	Elizabeth Axley		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Elizabeth Axley
3068013211	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116976687/original.jpg	https://www.inaturalist.org/photos/116976687					2021-03-22T17:18:17Z	Elizabeth Axley		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Elizabeth Axley
3068008913	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116590714/original.jpg	https://www.inaturalist.org/photos/116590714					2021-03-17T21:46:39Z	b_coulter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	b_coulter
3068008913	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116590931/original.jpg	https://www.inaturalist.org/photos/116590931					2021-03-17T21:46:25Z	b_coulter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	b_coulter
3068002236	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116898347/original.jpg	https://www.inaturalist.org/photos/116898347					2021-03-19T04:19:59Z	dillyt		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dillyt
3067985496	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117178266/original.jpg	https://www.inaturalist.org/photos/117178266					2021-03-23T20:02:40Z	alexwalkerr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alexwalkerr
3067965594	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/41011429/original.jpg	https://www.inaturalist.org/photos/41011429					2019-06-04T16:55:39Z	Brad Von Blon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Brad Von Blon
3067958691	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/52492110/original.jpg	https://www.inaturalist.org/photos/52492110					2019-09-25T18:30:16Z	Brad Von Blon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Brad Von Blon
3067957285	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/101410197/original.jpeg	https://www.inaturalist.org/photos/101410197					2020-10-22T04:08:05Z	jmole		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jmole
3067957285	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/101410228/original.jpeg	https://www.inaturalist.org/photos/101410228					2020-10-22T04:07:20Z	jmole		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jmole
3067957285	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/101410251/original.jpeg	https://www.inaturalist.org/photos/101410251					2020-10-22T04:04:46Z	jmole		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jmole
3067957285	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/101410233/original.jpeg	https://www.inaturalist.org/photos/101410233					2020-10-22T04:05:33Z	jmole		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jmole
3067957285	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/101410215/original.jpeg	https://www.inaturalist.org/photos/101410215					2020-10-22T04:08:00Z	jmole		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jmole
3067957285	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/101410256/original.jpeg	https://www.inaturalist.org/photos/101410256					2020-10-22T04:06:52Z	jmole		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jmole
3067957285	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/101410244/original.jpeg	https://www.inaturalist.org/photos/101410244					2020-10-22T04:05:03Z	jmole		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jmole
3067957285	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/101410203/original.jpeg	https://www.inaturalist.org/photos/101410203					2020-10-22T04:04:52Z	jmole		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jmole
3067948540	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117033963/original.jpeg	https://www.inaturalist.org/photos/117033963					2021-03-22T20:43:18Z	Sam O'Connell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sam O'Connell
3067947700	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117156090/original.jpg	https://www.inaturalist.org/photos/117156090					2021-03-23T19:02:55Z	WalkBean		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	WalkBean
3067943549	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/34678217/original.jpg	https://www.inaturalist.org/photos/34678217					2019-04-12T15:17:55Z	Bill Chambers		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bill Chambers
3067942545	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117146979/original.jpg	https://www.inaturalist.org/photos/117146979					2021-03-23T21:22:23Z	Aaron S. Young		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aaron S. Young
3067942545	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117146956/original.jpg	https://www.inaturalist.org/photos/117146956					2021-03-23T21:22:23Z	Aaron S. Young		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aaron S. Young
3067926754	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117178513/original.jpg	https://www.inaturalist.org/photos/117178513					2021-03-23T21:30:00Z	scoutolip		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	scoutolip
